               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,            0.026455,            0.011896,             0.01731,             0.64714,             0.88643,               0.877,             0.51759,            0.022609,           0.0047302,            0.008856,          0.00032278,          0.00032278,          0.00032278
                 126,             0.02901,            0.012485,            0.022439,             0.77605,             0.87058,             0.89812,             0.57309,            0.021372,           0.0043334,           0.0054833,          0.00031557,          0.00031557,          0.00031557
                 127,            0.025259,            0.010243,            0.016127,             0.69335,             0.86835,             0.87242,             0.56643,            0.022013,           0.0040667,           0.0065576,          0.00030841,          0.00030841,          0.00030841
                 128,            0.026741,            0.011633,             0.01845,             0.76138,              0.8983,             0.89563,             0.63029,            0.017381,           0.0041857,           0.0065843,           0.0003013,           0.0003013,           0.0003013
                 129,            0.025331,            0.010138,            0.015311,             0.89891,             0.78192,             0.89554,             0.60458,            0.019386,           0.0044106,            0.005985,          0.00029424,          0.00029424,          0.00029424
                 130,            0.026781,            0.011452,             0.01529,             0.75822,             0.88457,             0.89368,             0.65035,            0.017135,           0.0041332,           0.0052505,          0.00028723,          0.00028723,          0.00028723
                 131,            0.026999,            0.012288,            0.019442,             0.92143,             0.79599,             0.88522,             0.54491,            0.020842,           0.0040734,           0.0056239,          0.00028027,          0.00028027,          0.00028027
                 132,            0.029732,             0.01108,              0.0155,             0.96268,              0.7706,             0.89452,             0.50626,            0.024329,           0.0040287,           0.0057537,          0.00027337,          0.00027337,          0.00027337
                 133,            0.027527,            0.010932,             0.01854,              0.7516,             0.90381,             0.92889,             0.64623,            0.016989,           0.0037251,           0.0052615,          0.00026653,          0.00026653,          0.00026653
                 134,             0.02765,            0.010776,             0.01561,             0.87118,             0.84833,             0.91791,             0.58968,            0.022321,           0.0040203,            0.005193,          0.00025975,          0.00025975,          0.00025975
                 135,            0.026472,            0.010525,            0.014787,             0.90426,              0.8566,             0.92156,             0.64051,            0.018579,           0.0040758,            0.005192,          0.00025302,          0.00025302,          0.00025302
                 136,            0.025995,            0.010996,            0.015468,             0.88285,             0.86386,             0.93457,             0.63958,            0.017795,           0.0042909,           0.0051946,          0.00024636,          0.00024636,          0.00024636
                 137,            0.025183,            0.011542,             0.01459,             0.92056,             0.83636,             0.92807,             0.63723,            0.018763,           0.0043228,           0.0052842,          0.00023977,          0.00023977,          0.00023977
                 138,            0.025493,            0.010671,            0.015937,               0.702,              0.8204,             0.84401,             0.58059,            0.018768,           0.0041664,           0.0093915,          0.00023323,          0.00023323,          0.00023323
                 139,            0.026537,             0.01157,            0.015442,             0.89678,              0.7658,              0.8583,             0.61609,            0.017055,           0.0040321,           0.0087532,          0.00022677,          0.00022677,          0.00022677
                 140,             0.02624,            0.010176,             0.01574,             0.88347,             0.81111,             0.89059,              0.5714,            0.020409,            0.004174,             0.00999,          0.00022037,          0.00022037,          0.00022037
                 141,            0.027016,            0.011697,            0.018094,             0.93601,             0.84636,             0.92389,             0.67555,            0.017237,           0.0040188,           0.0055164,          0.00021405,          0.00021405,          0.00021405
                 142,            0.026284,            0.011033,            0.017503,             0.92395,              0.8345,             0.92711,             0.65704,            0.018279,           0.0040244,           0.0043805,          0.00020779,          0.00020779,          0.00020779
                 143,            0.027514,            0.011331,            0.014787,              0.9368,              0.8452,             0.91594,             0.60931,            0.020619,           0.0040555,           0.0040593,          0.00020161,          0.00020161,          0.00020161
                 144,            0.024863,            0.010686,            0.014686,             0.93732,             0.84261,             0.91953,             0.65157,            0.018065,           0.0038344,           0.0043579,           0.0001955,           0.0001955,           0.0001955
                 145,            0.026077,            0.010482,            0.013504,             0.93779,              0.8528,             0.94152,             0.64393,            0.018231,            0.003859,           0.0040572,          0.00018948,          0.00018948,          0.00018948
                 146,             0.02364,            0.010409,            0.017344,             0.93154,             0.86067,             0.94539,             0.60356,            0.020621,           0.0038655,           0.0038758,          0.00018352,          0.00018352,          0.00018352
                 147,            0.025461,            0.010063,            0.015112,             0.90022,             0.85957,             0.92514,             0.67289,            0.016028,           0.0037844,            0.004487,          0.00017765,          0.00017765,          0.00017765
                 148,            0.027869,            0.010602,            0.017507,             0.88662,             0.79373,             0.87939,             0.59529,            0.018845,           0.0039513,            0.005669,          0.00017186,          0.00017186,          0.00017186
                 149,            0.026564,            0.011172,            0.013422,             0.93576,             0.77972,             0.87934,             0.58189,            0.019011,           0.0039967,           0.0053567,          0.00016615,          0.00016615,          0.00016615
                 150,              0.0241,            0.010858,            0.013762,              0.8657,             0.84937,             0.89993,              0.6624,            0.015724,           0.0038629,           0.0064125,          0.00016052,          0.00016052,          0.00016052
                 151,            0.025054,            0.010504,            0.012447,             0.91449,              0.8447,             0.90015,             0.65359,            0.017227,           0.0038315,           0.0053244,          0.00015498,          0.00015498,          0.00015498
                 152,            0.024729,           0.0097617,            0.011382,             0.94049,             0.85891,             0.93403,              0.6757,            0.016255,           0.0038028,           0.0038556,          0.00014953,          0.00014953,          0.00014953
                 153,            0.024515,            0.010937,            0.013201,             0.93376,             0.86003,             0.92826,             0.65901,            0.016317,           0.0038867,           0.0038125,          0.00014416,          0.00014416,          0.00014416
