               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 136,            0.033576,           0.0095332,            0.014388,             0.80536,             0.98485,             0.95106,             0.51221,             0.02429,            0.004257,           0.0099842,          0.00024636,          0.00024636,          0.00024636
                 137,            0.031813,            0.011116,            0.014379,             0.78974,             0.98485,              0.9743,             0.48506,            0.023824,           0.0041499,            0.010807,          0.00023977,          0.00023977,          0.00023977
                 138,            0.033045,           0.0095769,            0.012269,             0.86015,             0.95707,             0.97269,             0.47885,            0.024127,           0.0041604,            0.012828,          0.00023323,          0.00023323,          0.00023323
                 139,             0.03297,            0.011001,            0.017969,             0.84333,             0.93894,             0.97736,             0.49677,            0.024839,           0.0041521,            0.012444,          0.00022677,          0.00022677,          0.00022677
                 140,            0.033893,            0.010889,             0.01401,             0.84113,             0.95707,             0.97717,             0.47426,             0.02637,            0.004101,             0.01106,          0.00022037,          0.00022037,          0.00022037
                 141,            0.035375,            0.010558,            0.015807,             0.85317,             0.96759,             0.97792,             0.46437,            0.027783,           0.0040698,            0.010703,          0.00021405,          0.00021405,          0.00021405
                 142,             0.03458,             0.01047,             0.01705,             0.84454,             0.98485,             0.98021,             0.50166,            0.027285,           0.0040605,             0.01035,          0.00020779,          0.00020779,          0.00020779
                 143,            0.034953,            0.010431,            0.015809,             0.82712,             0.98485,             0.97978,             0.55389,            0.024659,           0.0040934,           0.0099495,          0.00020161,          0.00020161,          0.00020161
                 144,             0.03203,            0.010919,            0.016447,             0.81887,             0.98485,             0.98306,             0.54837,            0.022848,           0.0041618,           0.0097359,           0.0001955,           0.0001955,           0.0001955
                 145,            0.032129,            0.010653,            0.017206,             0.82259,             0.98485,             0.98317,             0.53891,            0.022602,           0.0042124,            0.009573,          0.00018948,          0.00018948,          0.00018948
                 146,            0.030587,            0.010215,            0.012344,              0.8547,             0.98485,             0.98306,             0.48699,            0.023266,           0.0042808,           0.0094101,          0.00018352,          0.00018352,          0.00018352
                 147,            0.032673,            0.011366,            0.016826,             0.88092,             0.98485,             0.98295,             0.46515,            0.024915,           0.0043342,           0.0094688,          0.00017765,          0.00017765,          0.00017765
                 148,            0.031876,             0.00892,            0.014491,              0.8908,             0.98485,             0.98295,             0.47237,            0.025874,           0.0043361,           0.0098347,          0.00017186,          0.00017186,          0.00017186
                 149,            0.030417,            0.010796,            0.015449,             0.88763,             0.98485,             0.98295,              0.4709,            0.025722,           0.0042796,              0.0098,          0.00016615,          0.00016615,          0.00016615
                 150,             0.03166,            0.010648,            0.014923,             0.87585,             0.98485,             0.98324,             0.48273,            0.024687,           0.0042241,           0.0095676,          0.00016052,          0.00016052,          0.00016052
                 151,            0.031751,            0.011343,            0.014856,              0.8495,             0.98485,             0.98384,              0.4822,            0.024646,           0.0042059,           0.0094822,          0.00015498,          0.00015498,          0.00015498
                 152,            0.032925,            0.010733,             0.01375,             0.85031,             0.98485,             0.95668,              0.4699,             0.02438,           0.0041749,           0.0093594,          0.00014953,          0.00014953,          0.00014953
                 153,            0.029133,           0.0083079,            0.010324,             0.85451,             0.98485,             0.98446,             0.51031,            0.023873,            0.004138,           0.0092686,          0.00014416,          0.00014416,          0.00014416
