               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 136,             0.02707,           0.0033753,            0.030726,              0.4573,             0.87037,             0.53227,             0.28503,            0.025973,           0.0030218,            0.019276,           0.0031488,           0.0031488,           0.0031488
                 137,            0.030152,           0.0034832,            0.028808,             0.20712,             0.87037,             0.50637,             0.20156,            0.032715,           0.0031751,            0.020126,           0.0030888,           0.0030888,           0.0030888
                 138,            0.025218,           0.0035901,            0.028462,             0.34661,             0.81321,             0.51254,             0.24547,            0.028135,           0.0030937,             0.01927,           0.0030294,           0.0030294,           0.0030294
                 139,             0.02672,           0.0034159,             0.02773,             0.40311,             0.77778,             0.49669,             0.30938,             0.02108,           0.0029644,            0.019014,           0.0029706,           0.0029706,           0.0029706
                 140,            0.025408,            0.003444,            0.027376,             0.42912,             0.76132,             0.47078,             0.29797,            0.019949,           0.0030431,             0.01915,           0.0029125,           0.0029125,           0.0029125
                 141,            0.026634,           0.0034096,            0.027362,             0.18397,             0.88889,              0.4831,             0.27956,            0.022764,           0.0031393,             0.01914,            0.002855,            0.002855,            0.002855
                 142,            0.025197,           0.0032741,            0.027095,             0.30501,             0.87037,             0.51035,             0.26607,            0.025938,           0.0031242,            0.018888,           0.0027981,           0.0027981,           0.0027981
                 143,            0.028118,            0.003476,            0.028404,             0.23623,             0.98148,             0.40365,             0.17683,            0.031813,           0.0031211,            0.018858,           0.0027419,           0.0027419,           0.0027419
                 144,            0.026583,           0.0033475,             0.02833,             0.21059,             0.87037,             0.42151,             0.12035,            0.037034,           0.0031544,            0.019391,           0.0026864,           0.0026864,           0.0026864
                 145,            0.028436,           0.0036079,            0.028432,               0.216,             0.98148,             0.40826,             0.10319,            0.038956,            0.003094,             0.01995,           0.0026316,           0.0026316,           0.0026316
                 146,            0.026969,           0.0035512,            0.028281,             0.23083,             0.98148,             0.43636,              0.1774,            0.032324,           0.0030086,             0.01918,           0.0025775,           0.0025775,           0.0025775
                 147,             0.02451,           0.0034261,            0.025329,             0.23375,                   1,             0.46587,             0.23775,            0.026109,            0.002942,            0.019155,           0.0025241,           0.0025241,           0.0025241
                 148,            0.024289,           0.0033325,            0.027082,              0.2183,             0.94043,             0.39497,             0.18448,            0.029018,           0.0030184,            0.019663,           0.0024714,           0.0024714,           0.0024714
                 149,            0.027755,           0.0035145,            0.028463,             0.17831,              0.7963,             0.40589,             0.16488,            0.030435,            0.003087,            0.019739,           0.0024195,           0.0024195,           0.0024195
                 150,            0.028488,           0.0035292,             0.02785,             0.31355,             0.85122,             0.44981,               0.234,             0.02317,           0.0028944,            0.019069,           0.0023684,           0.0023684,           0.0023684
                 151,            0.027827,           0.0035431,            0.028499,             0.24534,                   1,             0.46896,             0.28282,            0.019595,           0.0027796,            0.019059,            0.002318,            0.002318,            0.002318
                 152,            0.026945,           0.0035309,            0.026805,             0.22832,             0.92932,             0.39022,             0.21011,            0.026061,           0.0029143,            0.019759,           0.0022684,           0.0022684,           0.0022684
                 153,            0.029232,           0.0035707,            0.027425,             0.19254,             0.80986,             0.39122,             0.14638,            0.034539,           0.0031426,              0.0214,           0.0022196,           0.0022196,           0.0022196
                 154,            0.026558,           0.0033492,            0.027648,              0.2078,              0.9117,             0.38463,             0.17034,            0.030874,           0.0029422,            0.019819,           0.0021717,           0.0021717,           0.0021717
                 155,            0.026897,           0.0034728,            0.027181,             0.35741,             0.88889,             0.48412,             0.26006,            0.021684,           0.0029019,            0.018878,           0.0021245,           0.0021245,           0.0021245
                 156,            0.023885,           0.0033395,            0.025532,             0.35268,             0.88889,             0.53533,             0.32032,            0.019882,           0.0029118,            0.018717,           0.0020782,           0.0020782,           0.0020782
                 157,            0.027361,           0.0035115,             0.02753,             0.23427,                   1,             0.50103,             0.32804,             0.01948,           0.0030538,            0.018616,           0.0020327,           0.0020327,           0.0020327
